order_id,region,category,sales,discount,quantity,order_date,delivery_date,customer_type,payment_mode,profit,city,New_Column,Net_Reveune,,,
ORD103821,South,Grocery,2660.69,0.42,5,2/23/2024,2/27/2024,Regular,Card,268,Bangalore,1117.4898,1543.2002,,,
ORD103822,West,Electronics,3398.29,0.5,9,6/25/2024,07-01-2024,Member,UPI,387.1,Mumbai,1699.145,1699.145,,,
ORD103823,East,Personal Care,469.53,0.19,5,6/24/2023,6/27/2023,Regular,UPI,140.81,Chennai,89.2107,380.3193,,,
ORD103824,North,Personal Care,2933.77,0.46,6,10/25/2023,10/31/2023,Regular,Card,795.1,Chennai,1349.5342,1584.2358,,,
ORD103825,South,Clothing,1306.39,0.49,7,10-05-2023,10-11-2023,Member,Card,202.88,Delhi,640.1311,666.2589,,,
ORD103826,West,Personal Care,3399.16,0.2,2,1/31/2023,02-07-2023,Member,Cash,765.85,Bangalore,679.832,2719.328,,,
ORD103827,East,Personal Care,4070.06,0.36,4,2/20/2023,2/21/2023,New,UPI,443.36,Pune,1465.2216,2604.8384,,,
ORD103828,North,Grocery,4054.37,0.29,6,11-07-2024,11-09-2024,Regular,Card,1154.57,Pune,1175.7673,2878.6027,,,
ORD103829,West,Personal Care,1912.32,0.36,4,8/23/2024,8/29/2024,Member,UPI,539.29,Pune,688.4352,1223.8848,,,
ORD103830,West,Personal Care,2879.62,0.08,5,9/27/2024,10-04-2024,Regular,Cash,260.57,Delhi,230.3696,2649.2504,,,
ORD103831,South,Grocery,3989.11,0.18,3,06-08-2023,6/15/2023,Regular,Cash,1125.32,Pune,718.0398,3271.0702,,,
ORD103832,West,Personal Care,397.97,0.03,2,04-10-2023,04-12-2023,Regular,UPI,60.73,Mumbai,11.9391,386.0309,,,
ORD103833,South,Grocery,3067.56,0.31,1,5/22/2023,5/26/2023,Regular,Card,530.92,Bangalore,950.9436,2116.6164,,,
ORD103834,East,Clothing,4198.96,0.46,3,4/27/2023,05-04-2023,Member,UPI,936.86,Chennai,1931.5216,2267.4384,,,
ORD103835,South,Home Care,1924.55,0.28,9,04-12-2024,4/13/2024,New,Cash,326.52,Hyderabad,538.874,1385.676,,,
ORD103836,North,Grocery,2331.5,0.04,1,02-08-2023,02-12-2023,Regular,Cash,450.52,Pune,93.26,2238.24,,,
ORD103837,South,Grocery,3523.77,0.47,8,12/14/2023,12/16/2023,New,UPI,570.47,Bangalore,1656.1719,1867.5981,,,
ORD103838,North,Personal Care,432.64,0.07,5,6/15/2023,6/20/2023,Regular,UPI,28.9,Chennai,30.2848,402.3552,,,
ORD103839,South,Grocery,1989.62,0.44,4,4/17/2023,4/21/2023,New,Cash,373.29,Chennai,875.4328,1114.1872,,,
ORD103840,West,Electronics,1548.98,0.36,5,07-04-2024,07-11-2024,Member,Card,96.52,Mumbai,557.6328,991.3472,,,
ORD103841,East,Electronics,183.27,0.32,7,8/17/2024,8/22/2024,Regular,Cash,13.77,Mumbai,58.6464,124.6236,,,
ORD103842,North,Clothing,1060.27,0.29,8,5/18/2024,5/19/2024,Regular,Cash,235.17,Chennai,307.4783,752.7917,,,
ORD103843,South,Grocery,2039.83,0.07,2,11/19/2023,11/21/2023,New,Card,341.43,Pune,142.7881,1897.0419,,,
ORD103844,South,Personal Care,1067.4,0.25,6,5/16/2024,5/23/2024,Member,UPI,197.43,Hyderabad,266.85,800.55,,,
ORD103845,South,Personal Care,3051.75,0.1,4,06-04-2023,06-08-2023,Regular,Card,280.99,Delhi,305.175,2746.575,,,
ORD103846,West,Home Care,2298.4,0.29,8,05-02-2023,05-06-2023,New,Cash,508.63,Delhi,666.536,1631.864,,,
ORD103847,West,Clothing,293.46,0.22,4,1/23/2023,1/30/2023,Member,Card,19.95,Pune,64.5612,228.8988,,,
ORD103848,North,Personal Care,1447.7,0.34,3,02-04-2023,02-08-2023,Member,UPI,164.07,Chennai,492.218,955.482,,,
ORD103849,North,Home Care,195.44,0.49,5,8/18/2023,8/19/2023,New,Card,53.89,Pune,95.7656,99.6744,,,
ORD103850,West,Personal Care,1854.86,0.18,4,05-05-2024,05-11-2024,Member,Card,104.65,Delhi,333.8748,1520.9852,,,
ORD103851,North,Home Care,1369.64,0.31,5,5/21/2023,5/27/2023,Regular,UPI,323.88,Chennai,424.5884,945.0516,,,
ORD103852,East,Electronics,3472.12,0.43,9,1/17/2024,1/18/2024,Member,Cash,311.26,Hyderabad,1493.0116,1979.1084,,,
ORD103853,East,Electronics,1606.29,0.05,3,10-09-2023,10/15/2023,Member,Cash,414.91,Hyderabad,80.3145,1525.9755,,,
ORD103854,West,Personal Care,1938.28,0.4,2,7/25/2023,7/31/2023,Regular,Card,391.43,Mumbai,775.312,1162.968,,,
ORD103855,North,Clothing,3654.14,0.12,2,06-12-2023,6/19/2023,Regular,Card,213.56,Mumbai,438.4968,3215.6432,,,
ORD103856,South,Grocery,2456.5,0.27,9,2/29/2024,03-03-2024,Member,Card,128.04,Delhi,663.255,1793.245,,,
ORD103857,East,Clothing,2826.63,0.5,7,5/14/2023,5/21/2023,New,UPI,547.94,Mumbai,1413.315,1413.315,,,
ORD103858,West,Clothing,4222.6,0.49,4,08-06-2024,8/13/2024,Regular,Card,1049.13,Pune,2069.074,2153.526,,,
ORD103859,North,Grocery,1113.75,0.16,6,7/17/2024,7/23/2024,Regular,Cash,254.52,Bangalore,178.2,935.55,,,
ORD103860,West,Electronics,4947.01,0.07,6,05-02-2024,05-06-2024,New,UPI,612.83,Hyderabad,346.2907,4600.7193,,,
ORD103861,South,Electronics,4510.51,0.47,3,7/18/2024,7/19/2024,Regular,Cash,1041.89,Bangalore,2119.9397,2390.5703,,,
ORD103862,East,Grocery,1504.11,0.45,9,05-09-2024,05-11-2024,New,UPI,179.71,Hyderabad,676.8495,827.2605,,,
ORD103863,West,Home Care,4475.4,0.31,4,04-07-2024,04-08-2024,Regular,UPI,777.67,Mumbai,1387.374,3088.026,,,
ORD103864,West,Clothing,3794.39,0.02,1,11/17/2024,11/18/2024,Member,Card,399.53,Pune,75.8878,3718.5022,,,
ORD103865,West,Personal Care,4660.71,0.38,2,3/21/2023,3/25/2023,Member,Card,367.77,Mumbai,1771.0698,2889.6402,,,
ORD103866,South,Electronics,3486.56,0.08,5,04-03-2023,04-08-2023,New,Card,1011.31,Mumbai,278.9248,3207.6352,,,
ORD103867,West,Personal Care,3404.94,0.47,8,03-05-2023,03-07-2023,Member,Card,722.06,Hyderabad,1600.3218,1804.6182,,,
ORD103868,South,Grocery,116.98,0.22,7,6/29/2024,07-04-2024,New,Card,12.4,Chennai,25.7356,91.2444,,,
ORD103869,South,Personal Care,2425.6,0.31,9,5/24/2024,5/27/2024,Member,Cash,195.95,Pune,751.936,1673.664,,,
ORD103870,South,Personal Care,1081.32,0.14,1,10-12-2023,10/16/2023,New,Cash,123.66,Hyderabad,151.3848,929.9352,,,
ORD103871,East,Clothing,1688,0.24,2,2/23/2024,2/29/2024,New,Card,241.1,Delhi,405.12,1282.88,,,
ORD103872,East,Grocery,4896.2,0.38,4,12/14/2024,12/19/2024,Member,Cash,1304.19,Pune,1860.556,3035.644,,,
ORD103873,West,Personal Care,518.96,0.25,7,9/19/2024,9/20/2024,Regular,Card,114.48,Pune,129.74,389.22,,,
ORD103874,West,Electronics,3640.18,0.42,1,07-12-2023,7/13/2023,Regular,Cash,509.74,Mumbai,1528.8756,2111.3044,,,
ORD103875,East,Grocery,947.43,0.36,5,3/28/2024,3/31/2024,New,Cash,124.6,Chennai,341.0748,606.3552,,,
ORD103876,North,Electronics,136.27,0.04,2,3/26/2024,04-02-2024,New,UPI,14.91,Chennai,5.4508,130.8192,,,
ORD103877,East,Home Care,2556.95,0.3,2,12/25/2023,01-01-2024,Member,Card,199.86,Mumbai,767.085,1789.865,,,
ORD103878,South,Personal Care,889.95,0.31,2,02-02-2024,02-09-2024,Member,UPI,236.12,Chennai,275.8845,614.0655,,,
ORD103879,East,Grocery,4830.78,0.19,9,6/23/2023,6/26/2023,Member,Card,811.19,Pune,917.8482,3912.9318,,,
ORD103880,South,Electronics,1098.11,0.16,5,1/27/2023,1/29/2023,New,Cash,314.66,Delhi,175.6976,922.4124,,,
ORD103881,West,Personal Care,1040.97,0.03,8,2/17/2024,2/19/2024,Member,Cash,254.99,Delhi,31.2291,1009.7409,,,
ORD103882,North,Clothing,257.62,0.22,6,9/14/2023,9/18/2023,Member,Card,57.53,Delhi,56.6764,200.9436,,,
ORD103883,West,Electronics,1716.12,0.17,1,10-04-2024,10-07-2024,Member,Cash,234.31,Chennai,291.7404,1424.3796,,,
ORD103884,South,Electronics,218.15,0.48,9,6/21/2024,6/25/2024,New,Card,36.59,Bangalore,104.712,113.438,,,
ORD103885,South,Home Care,2544.54,0.34,7,02-09-2024,2/14/2024,New,UPI,278.2,Hyderabad,865.1436,1679.3964,,,
ORD103886,South,Clothing,2577.49,0.23,2,9/21/2024,9/23/2024,Member,UPI,644.08,Mumbai,592.8227,1984.6673,,,
ORD103887,North,Home Care,360.89,0.38,8,10/28/2023,11-04-2023,New,Card,60.11,Hyderabad,137.1382,223.7518,,,
ORD103888,East,Clothing,1276.31,0.39,2,9/19/2024,9/23/2024,Regular,UPI,315.61,Bangalore,497.7609,778.5491,,,
ORD103889,West,Electronics,4177.32,0.24,2,12/24/2024,12/31/2024,New,Card,294.64,Hyderabad,1002.5568,3174.7632,,,
ORD103890,West,Home Care,2366.47,0.04,4,2/17/2024,2/20/2024,Member,Card,304.48,Hyderabad,94.6588,2271.8112,,,
ORD103891,East,Personal Care,2229.59,0.39,8,1/18/2023,1/23/2023,Member,UPI,160.44,Mumbai,869.5401,1360.0499,,,
ORD103892,West,Clothing,3524.01,0.05,7,10-04-2024,10-06-2024,New,Cash,696.02,Bangalore,176.2005,3347.8095,,,
ORD103893,North,Electronics,3602.92,0.42,2,9/14/2024,9/18/2024,Member,UPI,832.02,Mumbai,1513.2264,2089.6936,,,
ORD103894,West,Grocery,3833.62,0.17,6,05-08-2023,5/14/2023,Regular,UPI,943.82,Delhi,651.7154,3181.9046,,,
ORD103895,South,Clothing,4169.36,0.32,4,4/24/2023,4/27/2023,Member,Card,594.55,Delhi,1334.1952,2835.1648,,,
ORD103896,East,Clothing,1238.03,0.37,1,5/26/2023,5/30/2023,New,Card,104.25,Pune,458.0711,779.9589,,,
ORD103897,North,Personal Care,425.26,0.02,8,07-10-2023,07-12-2023,New,Card,124.22,Hyderabad,8.5052,416.7548,,,
ORD103898,East,Clothing,1963.3,0.19,8,09-11-2024,9/16/2024,New,UPI,191.4,Hyderabad,373.027,1590.273,,,
ORD103899,North,Clothing,4289.98,0.3,6,6/14/2024,6/15/2024,New,Card,560.83,Bangalore,1286.994,3002.986,,,
ORD103900,South,Personal Care,482.34,0.42,7,5/31/2023,06-06-2023,Member,Cash,60.86,Mumbai,202.5828,279.7572,,,
ORD103901,East,Personal Care,2922.17,0.36,3,11/25/2024,11/30/2024,New,UPI,708.61,Delhi,1051.9812,1870.1888,,,
ORD103902,West,Home Care,3535.31,0.45,9,04-11-2024,4/18/2024,New,Cash,916.09,Mumbai,1590.8895,1944.4205,,,
ORD103903,North,Electronics,2458.9,0.04,4,06-03-2023,06-10-2023,Regular,UPI,298.41,Hyderabad,98.356,2360.544,,,
ORD103904,East,Electronics,1350.36,0.04,2,8/13/2023,8/17/2023,Member,UPI,163.16,Delhi,54.0144,1296.3456,,,
ORD103905,West,Home Care,1698.92,0.36,4,5/18/2024,5/22/2024,Regular,UPI,377.91,Mumbai,611.6112,1087.3088,,,
ORD103906,East,Electronics,451.1,0.2,2,7/19/2024,7/26/2024,Member,UPI,119.42,Bangalore,90.22,360.88,,,
ORD103907,East,Clothing,1533.66,0.24,4,09-02-2024,09-03-2024,New,Cash,134.71,Mumbai,368.0784,1165.5816,,,
ORD103908,East,Home Care,317.45,0.3,2,8/23/2024,8/30/2024,Member,Cash,93.95,Delhi,95.235,222.215,,,
ORD103909,North,Home Care,3658.99,0.49,8,11-03-2024,11-07-2024,New,UPI,807.89,Mumbai,1792.9051,1866.0849,,,
ORD103910,West,Electronics,4500.18,0.03,6,2/26/2023,03-04-2023,New,UPI,564.33,Delhi,135.0054,4365.1746,,,
ORD103911,South,Grocery,3204.21,0.05,8,9/25/2024,9/30/2024,Regular,UPI,773.41,Hyderabad,160.2105,3043.9995,,,
ORD103912,North,Electronics,3317.85,0.41,1,1/28/2024,1/30/2024,Member,UPI,204.87,Hyderabad,1360.3185,1957.5315,,,
ORD103913,North,Grocery,2413.5,0.01,9,04-11-2023,4/18/2023,Member,UPI,669.75,Pune,24.135,2389.365,,,
ORD103914,North,Home Care,864.58,0.23,2,7/22/2023,7/27/2023,New,Card,146.33,Chennai,198.8534,665.7266,,,
ORD103915,South,Grocery,137.85,0.39,8,8/19/2024,8/24/2024,Regular,UPI,14.22,Chennai,53.7615,84.0885,,,
ORD103916,West,Clothing,1785.48,0.1,4,2/28/2023,03-06-2023,Regular,UPI,391.07,Bangalore,178.548,1606.932,,,
ORD103917,West,Personal Care,3782.29,0.09,2,7/28/2023,08-03-2023,New,Card,277.12,Delhi,340.4061,3441.8839,,,
ORD103918,West,Grocery,4806.11,0.16,1,1/16/2023,1/22/2023,Regular,Cash,810.82,Bangalore,768.9776,4037.1324,,,
ORD103919,East,Personal Care,2212.32,0.08,4,07-09-2024,7/15/2024,Regular,Card,629.9,Hyderabad,176.9856,2035.3344,,,
ORD103920,East,Clothing,1890.42,0.34,1,07-11-2024,7/16/2024,Regular,Cash,396.3,Bangalore,642.7428,1247.6772,,,
ORD103921,East,Personal Care,2285.2,0.1,8,11/29/2023,12-06-2023,New,Cash,168.24,Hyderabad,228.52,2056.68,,,
ORD103922,South,Clothing,2196.1,0.11,2,05-09-2024,05-11-2024,Regular,Card,590.93,Mumbai,241.571,1954.529,,,
ORD103923,East,Personal Care,3166.81,0.29,8,7/23/2024,7/27/2024,New,Card,815,Chennai,918.3749,2248.4351,,,
ORD103924,South,Personal Care,3697.32,0.48,1,08-04-2024,08-09-2024,New,Cash,868.53,Bangalore,1774.7136,1922.6064,,,
ORD103925,West,Electronics,3946.29,0.46,7,11/16/2023,11/18/2023,New,Cash,358.51,Delhi,1815.2934,2130.9966,,,
ORD103926,East,Grocery,3283.06,0.43,7,7/27/2023,7/31/2023,Member,Cash,671.18,Delhi,1411.7158,1871.3442,,,
ORD103927,East,Personal Care,2244.85,0.27,5,1/18/2024,1/25/2024,New,Card,553.1,Pune,606.1095,1638.7405,,,
ORD103928,North,Home Care,4755.51,0.15,3,7/25/2024,08-01-2024,Member,UPI,1086.06,Chennai,713.3265,4042.1835,,,
ORD103929,South,Electronics,3584,0.35,6,10-08-2023,10-10-2023,Member,Cash,478.11,Bangalore,1254.4,2329.6,,,
ORD103930,West,Grocery,2190.62,0.19,5,12/15/2023,12/17/2023,Member,Card,629.78,Hyderabad,416.2178,1774.4022,,,
ORD103931,North,Electronics,2288.25,0.39,9,11/15/2023,11/20/2023,New,Cash,228.44,Pune,892.4175,1395.8325,,,
ORD103932,North,Grocery,4108.11,0.01,4,10/27/2024,10/28/2024,Regular,UPI,655.33,Hyderabad,41.0811,4067.0289,,,
ORD103933,West,Clothing,2258.65,0.26,9,02-10-2023,2/15/2023,Member,UPI,344.47,Delhi,587.249,1671.401,,,
ORD103934,North,Personal Care,2629.74,0.17,6,11-05-2023,11-07-2023,Member,Cash,720.82,Chennai,447.0558,2182.6842,,,
ORD103935,South,Home Care,1528.61,0.12,9,12/15/2024,12/17/2024,Regular,Card,156.17,Delhi,183.4332,1345.1768,,,
ORD103936,South,Electronics,4210.68,0.33,3,06-01-2023,06-03-2023,Member,Card,1022.24,Bangalore,1389.5244,2821.1556,,,
ORD103937,East,Electronics,2659.2,0.33,1,04-01-2024,04-08-2024,Member,Cash,486.76,Mumbai,877.536,1781.664,,,
ORD103938,North,Electronics,2807.43,0.02,6,3/31/2024,04-03-2024,Member,Cash,567.04,Chennai,56.1486,2751.2814,,,
ORD103939,East,Electronics,4415.31,0.47,4,04-04-2023,04-10-2023,New,UPI,241.33,Pune,2075.1957,2340.1143,,,
ORD103940,North,Personal Care,4610.53,0.18,4,1/26/2024,1/31/2024,Member,UPI,1008.88,Pune,829.8954,3780.6346,,,
ORD103941,South,Grocery,4138.55,0.46,4,10-01-2024,10-02-2024,Regular,Card,439.56,Mumbai,1903.733,2234.817,,,
ORD103942,South,Personal Care,420.32,0.29,1,8/17/2023,8/23/2023,Regular,UPI,68.7,Pune,121.8928,298.4272,,,
ORD103943,South,Clothing,2273.19,0.33,5,05-11-2024,5/15/2024,Member,Cash,384.02,Mumbai,750.1527,1523.0373,,,
ORD103944,North,Personal Care,1782.32,0.48,9,4/15/2024,4/16/2024,New,Cash,517.77,Hyderabad,855.5136,926.8064,,,
ORD103945,South,Personal Care,1146.22,0.41,3,08-07-2024,8/13/2024,Member,Card,190.7,Chennai,469.9502,676.2698,,,
ORD103946,North,Clothing,4553.87,0.07,2,3/24/2023,3/31/2023,Regular,Card,703.06,Bangalore,318.7709,4235.0991,,,
ORD103947,East,Personal Care,4461.34,0,2,07-11-2023,07-12-2023,Regular,Card,1071.1,Hyderabad,0,4461.34,,,
ORD103948,North,Grocery,2379.96,0.15,7,3/31/2024,04-03-2024,Regular,Cash,369.07,Bangalore,356.994,2022.966,,,
ORD103949,East,Home Care,759.35,0.24,6,2/15/2023,2/22/2023,New,Card,204.18,Hyderabad,182.244,577.106,,,
ORD103950,North,Clothing,165.49,0.37,2,04-06-2024,04-08-2024,Member,Card,30.17,Hyderabad,61.2313,104.2587,,,
ORD103951,East,Electronics,2248.49,0.33,1,7/16/2024,7/23/2024,Member,UPI,602.35,Chennai,742.0017,1506.4883,,,
ORD103952,South,Grocery,295.78,0.16,7,09-02-2024,09-03-2024,New,UPI,64.03,Hyderabad,47.3248,248.4552,,,
ORD103953,East,Home Care,3086.82,0.27,6,04-11-2023,4/17/2023,Member,Card,656.75,Pune,833.4414,2253.3786,,,
ORD103954,South,Grocery,3081.2,0.33,5,10/17/2024,10/19/2024,Member,Cash,589.52,Mumbai,1016.796,2064.404,,,
ORD103955,South,Grocery,4504.8,0.26,5,8/23/2023,8/28/2023,Regular,Cash,784.14,Chennai,1171.248,3333.552,,,
ORD103956,East,Electronics,1031.24,0.34,3,11-09-2023,11/16/2023,Member,Cash,145.29,Chennai,350.6216,680.6184,,,
ORD103957,North,Home Care,1919.83,0.24,5,12/28/2023,12/30/2023,Member,Card,480.4,Bangalore,460.7592,1459.0708,,,
ORD103958,North,Grocery,4311.77,0.26,6,09-02-2023,09-08-2023,Regular,Card,905.27,Chennai,1121.0602,3190.7098,,,
ORD103959,West,Electronics,2424.05,0.47,7,09-05-2023,09-07-2023,Member,Card,179.11,Delhi,1139.3035,1284.7465,,,
ORD103960,North,Clothing,392.64,0.19,7,9/20/2023,9/25/2023,Member,UPI,86.09,Chennai,74.6016,318.0384,,,
ORD103961,West,Electronics,642.84,0.38,8,06-12-2023,6/17/2023,Member,Card,39.94,Mumbai,244.2792,398.5608,,,
ORD103962,North,Personal Care,4085.93,0.17,5,9/24/2024,9/30/2024,New,UPI,1201.26,Chennai,694.6081,3391.3219,,,
ORD103963,North,Electronics,3744.12,0.17,4,7/16/2023,7/22/2023,New,Card,487.7,Mumbai,636.5004,3107.6196,,,
ORD103964,South,Electronics,4391.82,0.46,7,6/25/2024,6/26/2024,New,Card,348.92,Hyderabad,2020.2372,2371.5828,,,
ORD103965,West,Electronics,682.42,0.35,2,11/14/2024,11/17/2024,Regular,Cash,73.67,Bangalore,238.847,443.573,,,
ORD103966,North,Grocery,3826.04,0.46,8,09-09-2024,9/15/2024,Regular,UPI,1100.38,Delhi,1759.9784,2066.0616,,,
ORD103967,West,Home Care,3310.01,0.5,4,4/27/2024,05-01-2024,Member,UPI,574.15,Delhi,1655.005,1655.005,,,
ORD103968,South,Electronics,1238.24,0,1,7/27/2023,08-01-2023,New,Card,364.38,Bangalore,0,1238.24,,,
ORD103969,South,Electronics,4872.13,0.49,2,7/21/2024,7/28/2024,Regular,UPI,640.52,Pune,2387.3437,2484.7863,,,
ORD103970,West,Personal Care,2894.74,0.05,1,5/16/2023,5/23/2023,Member,UPI,175.98,Mumbai,144.737,2750.003,,,
ORD103971,South,Personal Care,4543.7,0.04,5,1/16/2024,1/21/2024,Member,Card,1270.99,Delhi,181.748,4361.952,,,
ORD103972,East,Clothing,4309.56,0.38,1,08-11-2023,8/15/2023,Regular,Card,1204.47,Mumbai,1637.6328,2671.9272,,,
ORD103973,East,Clothing,1732.31,0.18,9,1/20/2023,1/22/2023,Member,Card,239.51,Mumbai,311.8158,1420.4942,,,
ORD103974,South,Personal Care,2726.19,0.46,4,04-01-2024,04-06-2024,New,Cash,586.33,Bangalore,1254.0474,1472.1426,,,
ORD103975,East,Home Care,2213.7,0.27,3,10/13/2023,10/17/2023,Member,Cash,253.03,Mumbai,597.699,1616.001,,,
ORD103976,North,Clothing,3574.48,0.19,9,3/21/2024,3/22/2024,Regular,Cash,737.26,Delhi,679.1512,2895.3288,,,
ORD103977,West,Home Care,2981.41,0.04,4,11/29/2023,12-06-2023,New,UPI,196.97,Chennai,119.2564,2862.1536,,,
ORD103978,North,Personal Care,3945.78,0.23,1,1/26/2023,02-01-2023,New,Card,538.84,Mumbai,907.5294,3038.2506,,,
ORD103979,West,Clothing,157.59,0.14,2,7/31/2024,08-03-2024,New,Card,23.15,Delhi,22.0626,135.5274,,,
ORD103980,South,Electronics,3470.19,0.04,4,7/26/2024,7/31/2024,Regular,Cash,443.63,Mumbai,138.8076,3331.3824,,,
ORD103981,North,Personal Care,1663.42,0.34,1,3/20/2024,3/24/2024,Regular,Cash,287.17,Delhi,565.5628,1097.8572,,,
ORD103982,South,Clothing,1198.69,0.49,6,07-10-2024,7/15/2024,Member,Card,257.14,Hyderabad,587.3581,611.3319,,,
ORD103983,South,Home Care,4026.08,0.19,7,11/29/2023,12-01-2023,Member,Card,704.55,Delhi,764.9552,3261.1248,,,
ORD103984,West,Home Care,537.18,0.15,1,4/25/2023,4/30/2023,Member,Card,86.89,Pune,80.577,456.603,,,
ORD103985,West,Clothing,1219.45,0.04,6,1/16/2023,1/21/2023,Member,Cash,262.87,Hyderabad,48.778,1170.672,,,
ORD103986,West,Home Care,1098.3,0.11,3,12-04-2023,12-11-2023,Regular,Card,287.17,Mumbai,120.813,977.487,,,
ORD103987,North,Clothing,2157.14,0.14,7,5/24/2023,5/26/2023,Member,Cash,347.42,Chennai,301.9996,1855.1404,,,
ORD103988,East,Clothing,1679.45,0.17,2,10-02-2024,10-07-2024,Regular,UPI,282.56,Bangalore,285.5065,1393.9435,,,
ORD103989,West,Home Care,3630.29,0.32,2,08-08-2024,8/14/2024,Member,Card,970.33,Mumbai,1161.6928,2468.5972,,,
ORD103990,West,Grocery,3526.91,0.06,4,6/20/2024,6/22/2024,New,Cash,183.54,Chennai,211.6146,3315.2954,,,
ORD103991,North,Electronics,1694.81,0.03,8,1/14/2023,1/18/2023,Member,Card,259.44,Hyderabad,50.8443,1643.9657,,,
ORD103992,West,Personal Care,2241.21,0.47,3,7/28/2023,7/31/2023,Member,Cash,124.52,Bangalore,1053.3687,1187.8413,,,
ORD103993,North,Electronics,1118.75,0.4,8,10-08-2024,10-11-2024,Regular,Cash,161.25,Delhi,447.5,671.25,,,
ORD103994,South,Personal Care,3387.09,0.14,7,1/21/2023,1/25/2023,Member,Card,388.81,Chennai,474.1926,2912.8974,,,
ORD103995,West,Personal Care,2041.49,0.32,5,04-01-2023,04-02-2023,Regular,Cash,386.32,Pune,653.2768,1388.2132,,,
ORD103996,West,Electronics,750.85,0.3,4,7/14/2024,7/15/2024,Regular,UPI,124.9,Hyderabad,225.255,525.595,,,
ORD103997,South,Clothing,723.6,0.37,2,06-07-2024,6/13/2024,Member,Cash,54.74,Pune,267.732,455.868,,,
ORD103998,South,Home Care,1679.37,0.43,9,1/22/2023,1/25/2023,Regular,UPI,307.54,Hyderabad,722.1291,957.2409,,,
ORD103999,South,Grocery,3761.89,0.18,4,11-04-2024,11-08-2024,Member,Cash,840.46,Delhi,677.1402,3084.7498,,,
ORD104000,West,Grocery,224.97,0.33,5,2/14/2024,2/19/2024,Regular,Cash,14.4,Bangalore,74.2401,150.7299,,,
ORD104001,East,Grocery,1363.1,0.4,2,06-05-2023,06-09-2023,Regular,Cash,79.25,Bangalore,545.24,817.86,,,
ORD104002,East,Electronics,896.18,0.35,2,06-08-2023,06-10-2023,New,Card,243,Pune,313.663,582.517,,,
ORD104003,East,Electronics,4786.74,0.46,2,3/28/2023,04-01-2023,New,Card,917.64,Pune,2201.9004,2584.8396,,,
ORD104004,West,Clothing,3555.88,0.25,2,12-03-2023,12-09-2023,Regular,UPI,274.43,Mumbai,888.97,2666.91,,,
ORD104005,South,Grocery,1242.84,0.4,9,02-11-2024,2/18/2024,Regular,UPI,285.31,Hyderabad,497.136,745.704,,,
ORD104006,West,Clothing,1116.56,0.45,5,12/21/2024,12/22/2024,Regular,Cash,294.95,Delhi,502.452,614.108,,,
ORD104007,South,Grocery,4304.35,0.28,6,06-03-2024,06-08-2024,Regular,Card,1255.84,Chennai,1205.218,3099.132,,,
ORD104008,West,Electronics,1032.11,0.01,4,11-08-2024,11/13/2024,Member,Card,265.76,Hyderabad,10.3211,1021.7889,,,
ORD104009,West,Home Care,4985.59,0.41,2,01-10-2023,1/13/2023,Member,UPI,1184.24,Mumbai,2044.0919,2941.4981,,,
ORD104010,South,Home Care,1483.29,0.42,3,1/30/2023,02-01-2023,Member,UPI,399.88,Mumbai,622.9818,860.3082,,,
ORD104011,East,Home Care,513.23,0.2,3,9/15/2023,9/20/2023,New,Card,88.21,Mumbai,102.646,410.584,,,
ORD104012,South,Home Care,3485.62,0.11,8,10-05-2023,10-08-2023,Member,Card,598.07,Bangalore,383.4182,3102.2018,,,
ORD104013,North,Personal Care,3087.25,0.49,8,5/13/2023,5/18/2023,Regular,Cash,676.07,Bangalore,1512.7525,1574.4975,,,
ORD104014,North,Grocery,4999.13,0.28,6,04-01-2024,04-02-2024,New,Cash,1344.04,Hyderabad,1399.7564,3599.3736,,,
ORD104015,South,Home Care,4030.22,0.26,8,7/16/2023,7/23/2023,Regular,UPI,411.83,Bangalore,1047.8572,2982.3628,,,
ORD104016,West,Personal Care,2201.3,0.47,3,7/21/2024,7/26/2024,Member,Card,347.45,Hyderabad,1034.611,1166.689,,,
ORD104017,North,Personal Care,3415.4,0.2,7,10-03-2023,10-04-2023,New,Cash,815.33,Hyderabad,683.08,2732.32,,,
ORD104018,North,Personal Care,4107.46,0.42,5,4/21/2024,4/27/2024,Regular,UPI,495.62,Hyderabad,1725.1332,2382.3268,,,
ORD104019,West,Clothing,2617.26,0.35,9,7/17/2023,7/24/2023,Regular,UPI,167.25,Bangalore,916.041,1701.219,,,
ORD104020,West,Clothing,1437.07,0.48,9,11/20/2023,11/24/2023,Regular,Card,219.85,Chennai,689.7936,747.2764,,,
ORD104021,East,Personal Care,1129.52,0.21,5,4/28/2024,4/29/2024,Member,Cash,331.11,Hyderabad,237.1992,892.3208,,,
ORD104022,West,Home Care,1546.88,0.45,6,07-04-2023,07-10-2023,Member,Cash,327.2,Bangalore,696.096,850.784,,,
ORD104023,South,Grocery,4255.54,0.28,1,6/16/2024,6/17/2024,Regular,UPI,1040.22,Chennai,1191.5512,3063.9888,,,
ORD104024,South,Electronics,1964.12,0.24,4,1/17/2023,1/18/2023,Member,Card,147.9,Delhi,471.3888,1492.7312,,,
ORD104025,East,Clothing,1504.65,0.15,1,3/20/2023,3/26/2023,Regular,Card,274.2,Hyderabad,225.6975,1278.9525,,,
